sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
VDL-PPF-MULEBGE,,Default,configurable,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Flat shoes,Default Category/Shoes/Mules,Default Category/Shoes/New In,Default Category/Shoes/Day Styles,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mules With Pom POM","<p><strong>Product Details</strong>:Flat Mules With Pom POM<br /><strong>Material:</strong> Textile Upper, Leather Lining and Leather inner Sole, Synthetic outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Catalog, Search",,,,,flat-mules-with-pom-pom,"Flat Mules With Pom POM","Flat Mules With Pom POM","Flat Mules With Pom POM Product Details:Flat Mules With Pom POMMaterial: Textile Upper, Leather Lining and Leather inner Sole, Synthetic outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile materials to assemble ",/v/d/vdl-ppf-mulebge-1.jpg,,/v/d/vdl-ppf-mulebge-1.jpg,,/v/d/vdl-ppf-mulebge-1.jpg,,/v/d/vdl-ppf-mulebge-1.jpg,,"7/1/20, 3:28 PM","7/13/20, 2:45 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=21,hover=/v/d/vdl-ppf-mulebge-3.jpg,mgs_brand=Silvia Cobos,mobile_sizechart=/m/o/mobile-size-chart-silvia-cobos_12.jpg,sizechart=/d/e/desktop-size-chart-silvia-cobos_12.jpg,ts_packaging_type=None,you_may_also_like=33",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-ppf-mulebge-1.jpg,/v/d/vdl-ppf-mulebge-2.jpg,/v/d/vdl-ppf-mulebge-3.jpg,/d/e/desktop-size-chart-silvia-cobos_12.jpg,/m/o/mobile-size-chart-silvia-cobos_12.jpg",",,,,",,,,,,,,,,"sku=VDL-PPF-MULEBGE-Beige-US 8,color=Beige,size=US 8|sku=VDL-PPF-MULEBGE-Beige-US 10,color=Beige,size=US 10|sku=VDL-PPF-MULEBGE-Beige-US 9,color=Beige,size=US 9|sku=VDL-PPF-MULEBGE-Beige-US 7,color=Beige,size=US 7|sku=VDL-PPF-MULEBGE-Beige-US 5,color=Beige,size=US 5|sku=VDL-PPF-MULEBGE-Beige-US 6,color=Beige,size=US 6","color=Color,size=Size"
"VDL-191-MIL-Blue-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 6","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-6,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_1.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_1.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_1.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_1.jpg,,"7/1/20, 3:46 PM","7/1/20, 3:46 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 6,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_1.jpg,/v/d/vdl-191-mil-blu-2_1_1.jpg,/v/d/vdl-191-mil-blu-2_600x_1_1.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Blue-US 8",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 8","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-8,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_2.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_2.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_2.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_2.jpg,,"7/1/20, 3:46 PM","7/1/20, 3:46 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 8,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_2.jpg,/v/d/vdl-191-mil-blu-2_1_2.jpg,/v/d/vdl-191-mil-blu-2_600x_1_2.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Blue-US 10",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 10","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-10,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_3.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_3.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_3.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_3.jpg,,"7/1/20, 3:46 PM","7/1/20, 3:46 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 10,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_3.jpg,/v/d/vdl-191-mil-blu-2_1_3.jpg,/v/d/vdl-191-mil-blu-2_600x_1_3.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Blue-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 9","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-9,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_4.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_4.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_4.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_4.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 9,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_4.jpg,/v/d/vdl-191-mil-blu-2_1_4.jpg,/v/d/vdl-191-mil-blu-2_600x_1_4.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Blue-US 5",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 5","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-5,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_5.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_5.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_5.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_5.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 5,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_5.jpg,/v/d/vdl-191-mil-blu-2_1_5.jpg,/v/d/vdl-191-mil-blu-2_600x_1_5.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Blue-US 7",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Blue-US 7","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-blue-us-7,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-blu-2_600x_1_6.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_6.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_6.jpg,,/v/d/vdl-191-mil-blu-2_600x_1_6.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Blue,mgs_brand=Silvia Cobos,size=US 7,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-blu-1_1_6.jpg,/v/d/vdl-191-mil-blu-2_1_6.jpg,/v/d/vdl-191-mil-blu-2_600x_1_6.jpg",",,",,,,,,,,,,,
"VDL-191-MIL-Silver-US 6",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Silver-US 6","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-silver-us-6,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-slv-1_600x_1.jpg,,/v/d/vdl-191-mil-slv-1_600x_1.jpg,,/v/d/vdl-191-mil-slv-1_600x_1.jpg,,/v/d/vdl-191-mil-slv-1_600x_1.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Silver,mgs_brand=Silvia Cobos,size=US 6,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-slv-1_600x_1.jpg,/v/d/vdl-191-mil-slv-2_1.jpg",",",,,,,,,,,,,
"VDL-191-MIL-Silver-US 8",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Catalog, Search",88.000000,,,,flat-mule-with-fringe-silver-us-8,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-slv-1_600x_2.jpg,,/v/d/vdl-191-mil-slv-1_600x_2.jpg,,/v/d/vdl-191-mil-slv-1_600x_2.jpg,,/v/d/vdl-191-mil-slv-1_600x_2.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:49 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Silver,hover=/v/d/vdl-191-mil-slv-2_2.jpg,mgs_brand=Silvia Cobos,preorder=No,size=US 8,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-slv-1_600x_2.jpg,/v/d/vdl-191-mil-slv-2_2.jpg",",",,,,,,,,,,,
"VDL-191-MIL-Silver-US 10",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Silver-US 10","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-silver-us-10,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-slv-1_600x_3.jpg,,/v/d/vdl-191-mil-slv-1_600x_3.jpg,,/v/d/vdl-191-mil-slv-1_600x_3.jpg,,/v/d/vdl-191-mil-slv-1_600x_3.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Silver,mgs_brand=Silvia Cobos,size=US 10,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-slv-1_600x_3.jpg,/v/d/vdl-191-mil-slv-2_3.jpg",",",,,,,,,,,,,
"VDL-191-MIL-Silver-US 9",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Silver-US 9","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-silver-us-9,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-slv-1_600x_4.jpg,,/v/d/vdl-191-mil-slv-1_600x_4.jpg,,/v/d/vdl-191-mil-slv-1_600x_4.jpg,,/v/d/vdl-191-mil-slv-1_600x_4.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Silver,mgs_brand=Silvia Cobos,size=US 9,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-slv-1_600x_4.jpg,/v/d/vdl-191-mil-slv-2_4.jpg",",",,,,,,,,,,,
"VDL-191-MIL-Silver-US 5",,Default,simple,"Default Category/Shoes,Default Category/Shoes/All Shoes,Default Category/Shoes/Mules,Default Category/Designers,Default Category/Designers/Silvia Cobos",base,"Flat Mule with Fringe-Silver-US 5","<p><strong>Product Details</strong>: Flat Mule with Fringe<br /><strong>Material:</strong> Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer Sole<br /><strong>Size & Fit:</strong> true to size<br /><strong>Process of Manufacturing:</strong> Cutting the leather and textile materials to assemble them along with heels and stripes needed to bring to life our designer's illustrations.<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> Upper cleaning with a soft damp cloth with soapy foam.</p>",,2.000000,1,0,"Not Visible Individually",88.000000,,,,flat-mule-with-fringe-silver-us-5,"Flat Mule with Fringe","Flat Mule with Fringe","Flat Mule with Fringe Product Details: Flat Mule with FringeMaterial: Textile Upper, Handmade Fringes Leather Lining and Leather inner Sole, Synthetic Outer SoleSize & Fit: true to sizeProcess of Manufacturing: Cutting the leather and textile material",/v/d/vdl-191-mil-slv-1_600x_5.jpg,,/v/d/vdl-191-mil-slv-1_600x_5.jpg,,/v/d/vdl-191-mil-slv-1_600x_5.jpg,,/v/d/vdl-191-mil-slv-1_600x_5.jpg,,"7/1/20, 3:47 PM","7/1/20, 3:47 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Silver,mgs_brand=Silvia Cobos,size=US 5,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/d/vdl-191-mil-slv-1_600x_5.jpg,/v/d/vdl-191-mil-slv-2_5.jpg",",",,,,,,,,,,,
